60 17 7 13 6927 337 7230 336 7782 349 8 35 142 4569 30 979 64 2824 15 58	0
156 19 7 105 575 113 604 128 611 134 8 55 33 666 130 72 51 652 111 3	1
12 1 9 14 488 340 496 360 490 288 856 34 11 530 144 571 176 509 69 2615	0
12 20 43 53 25 242 31 230 24 240 10 221 161 11052 407 7055 325 11166 377 27	0
60 1 9 13 3158 171 3730 214 3177 173 29 5 11 868 30 1049 52 656 15 6	0
2 120 175 191 4000 431 3775 415 3817 432 180 372 33 1309 30 270 51 1895 464 27	0
2 71 185 57 1005 54 50 28 962 49 44 47 327 819 334 820 323 808 312 58	0
2 250 7 502 1488 56 1952 81 1341 45 8 55 87 32 302 72 51 2301 26 3	0
141 563 7 184 153 152 140 139 183 182 8 151 33 20597 256 3162 347 6789 15 3	1
2 71 7 155 19188 168 19663 118 19852 198 8 235 406 891 70 72 51 994 15 3	1
12 20 43 53 3864 223 2889 157 3881 233 4 5 66 4961 48 7540 74 2925 26 6	0
21 20 65 63 576 223 517 157 582 233 10 18 22 220 39 215 37 783 15 3	1
2 19 185 125 7819 84 11018 164 6640 77 44 18 22 480 39 481 37 1219 15 16	1
2 120 99 308 477 291 474 296 475 289 4 5 396 9272 89 11759 189 15418 241 6	1
2 19 7 105 1260 113 1340 128 1364 134 8 55 33 10069 30 72 51 7435 15 3	1
239 1 280 14 2433 313 4218 437 2370 284 159 90 92 369 95 367 94 368 97 116	0
60 1 65 63 136 73 50 28 138 75 4 18 22 236 224 237 231 833 162 3	1
83 1 9 13 25 272 31 285 24 275 29 5 11 743 341 779 356 781 361 6	0
2 1 65 63 370 73 238 28 371 75 10 35 33 11646 133 401 279 11562 126 58	0
12 20 9 13 2218 78 1823 68 2241 76 10 5 66 1639 48 2381 74 1130 26 6	0
42 17 177 865 1912 352 1695 351 1958 345 4 5 36 12801 256 10046 166 11143 217 6	0
21 1 9 125 25 554 31 566 24 549 4 18 22 236 224 237 231 4719 129 3	0
21 17 9 13 7953 340 7993 360 8012 288 180 34 36 7863 30 12111 52 5914 15 85	0
12 1 9 14 2300 158 2758 200 2500 181 344 34 11 1192 350 1058 381 1290 326 258	0
2 20 9 14 9191 190 9015 199 9069 197 4 18 22 249 39 248 37 1187 217 3	0
12 20 43 53 14163 78 13339 68 13959 76 4 5 66 11053 48 15511 74 7128 26 6	0
2 19 99 308 477 291 474 296 475 289 4 5 196 15869 89 20515 189 22307 241 6	1
2 1 9 13 25 272 31 285 24 275 29 314 267 1224 160 1016 143 946 132 27	0
21 17 9 13 25 242 31 230 24 240 4 35 36 19946 508 18108 501 18334 331 116	0
218 71 185 178 11380 84 7037 230 12497 77 346 18 22 220 39 215 37 1457 172 116	1
60 1 9 14 5788 171 7138 214 5387 173 4 5 11 16459 30 20868 52 11412 15 6	0
2 124 673 558 3763 297 12153 62 6107 77 67 235 86 1370 89 103 102 1098 38 3	0
548 20 207 204 479 210 478 209 476 211 159 35 11 786 578 720 505 1227 716 58	0
42 1 9 14 981 54 1111 62 928 49 4 18 22 532 483 1060 445 1007 126 3	1
137 19 99 308 778 291 776 296 777 289 4 18 22 220 39 215 37 4874 15 3	1
21 20 7 125 15292 84 21197 164 14391 77 8 18 22 249 39 248 37 452 172 3	1
156 19 99 184 153 152 140 139 183 182 4 5 196 6963 89 9610 189 10620 241 6	0
12 1 9 13 25 174 31 163 24 167 4 5 11 1369 30 1718 52 991 15 6	0
12 1 65 63 136 73 50 28 138 75 67 286 33 887 442 1503 254 2992 15 3	0
12 1 65 63 136 73 50 28 138 75 10 286 406 5023 243 2308 143 652 111 3	0
2 71 46 3865 890 374 213 187 427 255 4 55 33 32 59 270 51 922 15 3	0
42 1 43 53 10594 242 10051 230 10496 240 10 5 11 10966 30 14314 52 11100 15 6	0
2 120 7 282 5254 113 5940 128 5931 134 8 2293 86 769 146 215 37 989 15 16	1
137 19 46 57 2815 56 50 28 2701 45 10 379 86 3583 133 840 430 2841 145 58	0
21 20 9 14 1289 54 1324 62 1226 49 4 5 66 2855 48 4459 74 2039 26 6	0
137 19 99 308 778 291 776 296 777 289 4 35 86 11908 133 19016 228 2822 111 16	1
141 563 7 184 153 152 140 139 183 182 8 151 142 6713 59 26024 166 5701 38 3	1
137 19 175 495 869 297 794 300 923 324 10 55 33 737 30 72 51 632 15 3	1
21 1 9 14 2152 119 2390 123 2183 112 29 34 36 8162 350 8738 381 8488 326 85	0
21 17 65 63 136 73 50 28 138 75 67 34 36 1629 59 1787 64 1208 38 27	0
2 135 725 57 2063 56 50 28 1843 45 44 47 359 434 418 435 420 428 400 16	1
60 20 61 110 109 104 107 101 93 88 644 35 87 3141 48 2695 52 2378 26 366	0
12 1 7 14 998 56 1114 81 975 45 8 35 33 2415 30 18498 64 2009 15 16	0
2 1 7 14 2138 54 2401 62 1849 49 8 18 22 332 39 330 37 2090 132 3	1
12 1 280 178 8518 283 1006 62 7478 246 159 320 161 32 407 40 325 23 377 58	1
310 17 7 13 9781 337 9902 336 10523 349 8 314 267 1224 160 1016 143 946 132 3	0
141 563 7 184 153 152 140 139 183 182 8 151 33 1800 130 1159 387 1206 111 3	0
156 19 177 11928 294 210 213 187 427 255 44 35 33 757 59 72 51 658 38 16	1
21 1 9 14 13003 329 13094 333 13007 339 637 34 11 743 341 779 356 781 361 27	0
629 1 65 63 136 73 50 28 138 75 4 5 11 32 212 40 269 23 129 6	0
459 1 61 263 261 229 213 187 262 227 10 47 281 277 144 278 176 115 69 482	1
2 1 354 155 287 186 295 193 298 195 180 34 36 4400 144 6075 176 4391 69 27	0
2 1 7 14 21268 168 21313 118 22090 198 8 47 327 385 334 376 323 357 312 16	0
534 165 7 273 26837 297 27279 300 28177 324 8 320 303 3597 290 3448 343 3310 276 3	1
12 1 9 13 1765 56 3188 81 1638 45 4 35 87 4164 222 1288 51 3342 126 16	0
2 17 9 13 662 54 714 62 648 49 4 5 36 1338 30 1785 52 1037 15 6	0
2 71 7 155 18296 384 19925 408 19647 386 8 235 86 1471 146 72 51 1337 38 3	1
2 71 7 155 25 168 31 118 24 198 8 35 33 8840 442 1133 305 6342 411 1282	0
156 19 99 184 153 152 140 139 183 182 4 5 196 1642 89 2312 189 2877 241 6	0
12 1 9 14 25 78 31 68 24 76 4 5 11 20514 59 20954 64 16055 38 6	0
2 41 7 225 1055 154 1198 203 1147 188 8 18 22 7985 39 7834 37 5461 162 3	1
969 899 7 191 14257 306 12242 271 14505 304 8 79 22 220 39 215 37 5723 162 3	0
534 165 185 201 1286 380 50 28 1276 375 44 18 22 249 39 248 37 462 15 16	0
141 135 7 91 394 82 389 80 595 232 8 151 33 32 212 16683 325 23 126 3	1
21 1 9 13 5195 337 5066 336 5625 349 29 90 92 150 95 149 94 148 97 3	0
2 120 46 178 22334 171 31 28 22089 173 10 35 87 10953 48 14996 74 23 331 116	0
2 71 46 178 4581 84 31 348 4172 77 29 47 117 108 98 100 96 114 106 85	0
21 1 7 14 488 340 496 360 490 288 8 79 33 521 341 877 472 509 69 58	0
2 19 7 105 7344 113 7751 128 7857 134 8 55 33 32 59 72 51 6731 15 3	1
239 20 65 63 576 223 517 157 582 233 4 5 66 6814 290 10081 343 6392 276 6	0
42 1 61 263 261 229 213 187 262 227 29 5 11 1588 130 2474 219 1423 111 6	0
2 41 99 155 885 186 952 193 957 195 10 18 22 249 39 248 37 3288 172 3	1
12 1 9 13 2402 78 2191 68 2369 76 29 5 11 545 259 613 311 452 172 6	0
2 19 7 105 12057 158 13130 200 12844 181 8 55 33 908 130 72 51 2108 15 3	1
2 124 46 57 1038 174 50 28 7416 188 10 18 266 253 252 103 102 1011 326 3	0
2 1 122 131 538 82 536 80 1196 45 180 90 92 150 95 149 94 148 97 3	0
2 19 61 110 109 104 107 101 93 88 159 379 86 6240 89 494 445 452 172 58	0
2 17 9 14 488 340 496 360 490 288 180 34 36 23516 160 23485 143 21188 132 85	0
2 120 122 131 538 82 536 80 5674 77 159 47 327 385 334 376 323 357 312 58	0
21 1 43 53 25 174 31 163 24 167 4 5 11 1376 30 1871 52 1156 15 6	0
2 250 46 178 2377 84 11096 157 1921 77 4 235 268 32 353 40 347 2097 38 247	0
2 1 9 14 3455 78 3149 68 3324 76 29 18 22 399 39 395 37 2357 217 3	1
83 124 854 596 2260 484 4250 540 298 195 29 235 86 1869 133 103 102 10426 402 3	0
2 41 7 225 12594 154 15551 203 14587 188 8 90 92 369 95 367 94 368 97 116	0
2 17 7 13 26308 234 27071 299 25866 208 8 47 117 108 98 100 96 114 106 366	1
12 1 9 13 25 352 31 351 24 345 29 5 11 901 245 1358 364 833 162 6	0
539 124 280 53 10339 242 9659 230 10227 240 346 47 117 108 98 100 96 114 106 366	0
21 1 9 14 8250 234 9650 299 7519 208 4 286 202 12080 70 8139 166 20894 121 3	1
83 20 9 13 25 417 31 414 24 413 180 34 33 1842 30 4675 143 1239 15 455	0
12 1 43 53 2185 190 2176 199 2341 197 4 5 11 1883 245 2487 364 1334 162 6	0
2 41 7 225 25 113 31 128 24 134 8 55 661 1424 552 771 319 2080 145 3	1
42 165 7 273 10936 82 10717 80 15505 232 8 55 142 32 130 40 219 9756 132 3	1
2 17 9 14 572 374 592 410 577 255 637 34 11 530 144 571 176 509 69 939	0
141 135 7 91 338 82 328 80 568 232 8 151 87 4104 222 16842 305 2150 126 3	1
42 71 46 57 2141 56 567 28 2135 45 4 5 251 8911 302 13009 226 14437 470 6	0
12 17 9 13 25 78 31 68 24 76 4 5 36 13430 59 14422 64 9134 38 6	0
12 1 9 13 25 329 31 333 24 339 10 5 11 1309 30 2016 52 739 15 6	0
2 1 9 14 25 158 31 200 24 181 4 5 11 785 146 993 216 830 145 6	0
12 1 177 13 25 329 31 333 24 339 44 18 266 253 252 103 102 115 69 16	0
83 17 9 13 1050 78 940 68 1122 76 67 5 36 965 30 1140 52 783 15 6	0
137 7571 175 191 3602 306 3555 271 3563 304 4 5 5468 10122 243 9765 257 9448 264 6	0
2 41 61 110 109 104 107 101 93 88 67 5 206 2053 70 2949 127 2818 121 6	0
42 1 61 110 109 104 107 101 93 88 44 35 11 8445 146 10783 216 9079 145 16	0
147 19 7 105 6006 113 6928 128 6858 134 8 335 86 32 363 40 382 2722 126 3	1
2 165 46 57 3547 56 31 68 870 227 4 5 560 11716 363 18916 382 16877 318 6	0
42 17 7 13 21121 272 22654 285 22378 275 8 47 281 277 144 278 176 115 69 3	0
12 17 9 13 884 329 839 333 911 339 67 5 36 4012 259 5371 311 3582 172 6	0
534 41 7 225 2353 154 3116 203 2637 188 8 18 22 480 39 481 37 834 15 3	1
60 17 7 13 2218 78 1823 68 2241 76 8 90 92 1803 341 1779 356 1777 361 3	0
459 41 61 110 109 104 107 101 93 88 159 79 661 21978 160 16923 143 15750 162 58	0
42 20 192 170 1927 119 1832 123 1792 112 67 34 11 743 341 779 356 781 361 85	0
12 20 9 13 3843 329 3698 333 3960 339 4 35 87 16089 48 14299 387 115 69 16	0
2 17 9 13 1856 158 2069 200 2043 181 4 47 359 434 418 435 420 428 400 16	0
21 1 65 63 370 73 238 28 371 75 29 221 406 32 256 1133 305 23 217 85	0
218 124 354 155 287 186 295 193 298 195 4 18 22 249 39 248 37 1651 111 3	1
137 1 46 57 708 337 28958 164 678 349 180 524 396 774 468 877 472 780 491 258	0
2 124 46 57 1794 56 50 28 1501 45 29 35 161 32 256 40 166 23 217 247	0
2 20 9 14 572 374 592 410 577 255 67 34 36 32 245 40 364 23 162 258	0
60 17 207 204 1825 340 1804 360 1840 288 44 79 86 1454 89 3073 189 5419 264 58	0
21 1 43 53 25 506 31 518 24 403 10 5 11 22481 59 24607 64 19185 38 6	0
2 124 46 57 25 54 238 28 24 49 29 5 161 4464 243 4728 257 5419 264 6	0
2 71 280 57 1085 56 6828 333 984 45 499 90 92 150 95 149 94 148 97 247	0
2 124 7 53 5341 154 6609 203 6548 188 8 335 202 3227 70 1144 319 1818 15 58	0
2 20 9 13 12486 171 13912 214 12303 173 10 34 11 13791 130 18931 219 15520 111 27	1
42 1 46 201 9796 234 31 518 9278 208 180 524 251 393 265 401 279 419 307 455	0
60 17 9 13 25 417 31 414 24 413 4 35 142 25856 508 8879 325 14843 331 116	0
21 1 7 14 15123 171 16829 214 14147 173 8 18 22 236 224 237 231 1131 121 3	1
2 120 46 178 9149 84 31 333 7464 77 4 35 86 16629 89 24599 189 809 26 116	0
21 1 9 14 708 337 699 336 678 349 180 314 267 852 160 728 143 655 132 85	0
2 41 177 558 2998 297 473 118 2254 45 180 320 303 1874 398 1671 319 1633 373 27	0
218 1 7 14 15291 171 18074 214 15482 173 8 18 266 253 252 103 102 713 26 3	1
426 165 7 273 4038 297 4203 300 4686 324 8 18 266 253 252 103 102 2373 145 16	1
2 1 9 14 19934 54 22622 62 18186 49 4 47 359 434 418 435 420 428 400 3	0
2 41 194 57 24017 169 27322 244 1101 284 10 55 33 2398 30 3336 52 4470 402 16	0
2 19 7 105 1152 158 1221 200 1225 181 8 18 22 249 39 248 37 2080 145 3	1
2 41 194 57 2279 84 378 317 1516 77 29 593 303 606 511 569 492 598 514 27	0
12 20 7 125 11270 84 18304 164 10105 77 8 18 22 220 39 215 37 1790 38 3	0
12 1 43 53 25 190 31 199 24 197 10 5 11 695 133 907 228 845 205 6	0
83 17 9 13 25 174 31 163 24 167 4 18 22 440 39 438 37 748 15 3	1
141 135 7 91 660 82 659 80 1027 232 8 151 36 30350 363 30317 382 30289 318 3	1
12 2273 7 865 1406 119 1420 123 1451 112 8 90 92 150 95 149 94 148 97 3	0
663 17 7 13 25 272 31 285 24 275 8 47 281 277 144 278 176 115 69 3	0
12 1 9 13 25 272 31 285 24 275 4 5 11 545 259 613 311 452 172 6	0
2 41 194 201 25 506 31 518 24589 284 29 18 22 934 39 931 37 23 555 3	0
12 1 43 53 2054 272 1976 285 2144 275 4 5 11 1123 416 1556 461 903 321 6	0
12 1 7 14 5447 313 7603 437 4386 284 8 355 267 32 508 40 501 23 331 16	0
147 41 365 91 458 168 315 118 463 198 29 635 87 6036 48 1285 305 4285 26 85	1
2 120 7 282 624 431 601 415 634 432 8 55 33 8105 59 72 51 639 321 3	1
21 1 43 53 2185 190 2176 199 2341 197 10 34 11 530 144 571 176 509 69 27	0
12 1 9 14 488 340 496 360 490 288 29 34 11 530 144 571 176 509 69 27	0
2 41 342 155 287 186 295 193 298 195 4 35 322 8874 302 796 429 909 111 58	0
42 1 61 110 109 104 107 101 93 88 44 79 1510 3714 508 3963 501 2658 331 116	0
969 899 175 191 19409 171 17686 214 19799 173 4 5 303 3481 290 3557 343 2816 276 6	0
12 1 9 13 1366 84 2114 164 1200 77 10 34 11 1518 30 2060 52 1132 15 27	0
2 20 7 125 5112 168 5424 118 5530 198 8 335 202 3045 70 362 254 4370 121 3	1
2 1 43 53 22275 56 24394 81 20572 45 4 5 11 32 30 40 52 23 15 6	0
2 466 122 131 8729 384 8649 408 24 413 67 18 22 236 224 237 231 16817 126 3	0
218 19 520 191 535 443 526 436 533 441 4 55 33 773 130 605 51 909 111 3	1
137 250 1597 14 525 352 529 351 537 345 10 372 33 32 146 3291 51 23 145 27	0
12 17 43 53 6060 242 5599 230 6095 240 10 34 36 5214 442 4565 465 5235 411 27	0
141 563 7 184 153 152 140 139 183 182 8 151 66 1705 48 2676 74 1264 26 3	0
2 19 185 57 7888 56 238 28 2453 45 44 90 92 369 95 367 94 368 97 58	0
12 1 9 14 12570 234 15703 299 11055 208 10 5 11 4846 30 6430 52 2583 15 6	0
239 1 9 13 918 54 915 62 864 49 10 34 36 4867 130 7196 219 2822 111 27	0
2 20 43 53 25778 54 26430 62 25179 49 10 5 66 1447 30 2159 52 1219 15 6	0
12 1 448 586 761 73 567 28 762 75 10 47 117 108 98 100 96 114 106 58	0
12 1 9 14 25 174 31 163 24 167 10 34 11 32 59 40 64 23 38 27	0
12 20 689 178 25 554 1613 62 24 549 159 79 1510 3714 508 3963 501 2658 331 116	0
12 1 43 504 9658 190 10827 271 9240 197 4 5 11 2243 130 3179 219 1367 111 6	0
2 165 46 57 2004 56 805 157 1793 45 29 405 251 393 265 401 279 419 307 85	1
21 1 7 14 25 56 31 81 24 45 8 47 117 108 98 100 96 114 106 58	1
21 1 9 14 1322 158 1521 200 1388 181 4 5 11 842 130 1031 219 803 111 6	0
548 17 9 13 12600 78 11986 68 12225 76 29 90 92 1803 341 1779 356 1777 361 3	0
12 20 7 125 2212 84 3696 164 1806 77 8 391 202 2840 70 4075 127 643 38 58	1
2 19 185 178 1134 84 27236 214 1065 77 44 35 358 2728 146 2970 216 18195 38 58	0
12 1 122 131 538 82 536 80 928 49 44 18 22 332 39 330 37 462 15 16	1
42 120 175 495 588 168 473 118 590 198 10 320 303 14626 398 13920 319 11823 373 16	1
2 41 194 57 4486 56 378 317 4327 45 29 320 303 1284 398 771 319 1154 373 27	0
42 17 177 201 23115 272 23967 285 668 112 346 90 92 369 95 367 94 368 97 574	0
12 20 9 13 13939 242 12969 230 13460 240 4 18 22 249 39 248 37 497 326 3	1
156 19 185 57 22680 171 238 28 22789 173 44 1204 33 3599 245 4571 387 1563 162 16	1
534 41 7 225 6889 154 7493 203 7087 188 8 18 22 220 39 215 37 1239 15 3	1
2 19 99 184 153 152 140 139 183 182 4 79 358 1540 89 2275 189 1301 162 116	0
534 2303 7 3835 2936 337 2993 336 3834 349 8 79 142 6587 59 2391 52 5690 38 3	0
12 1 7 14 5563 234 7197 299 5077 208 8 355 36 32 222 40 309 23 126 16	1
12 1 9 14 5079 54 5665 62 5036 49 4 5 11 1487 130 2193 219 1184 111 6	0
21 1 7 14 6953 171 9799 214 7008 173 8 18 22 249 39 248 37 16883 217 3	1
2 1 61 110 109 104 107 101 93 88 159 90 92 150 95 149 94 148 97 58	0
21 1 9 14 525 352 529 351 537 345 67 34 36 4175 256 2518 166 3234 217 258	0
147 71 7 155 1565 168 1708 118 1596 198 8 55 33 3311 30 72 51 2493 15 3	1
141 135 7 91 338 82 328 80 568 232 8 151 87 7614 245 72 51 4945 162 3	1
2 19 46 57 715 54 50 28 731 49 10 5 196 1280 133 2068 228 1965 205 6	0
12 1 7 14 638 56 756 81 594 45 8 79 322 902 265 1052 279 9203 111 3	1
12 1 689 201 1780 119 213 187 427 255 44 47 117 108 98 100 96 114 106 16	0
2 1 9 13 6518 78 6296 68 6497 76 10 34 36 6625 30 8380 52 6183 15 27	0
12 1 448 57 4962 169 50 28 607 288 10 5 11 1916 30 2755 52 1506 15 6	0
21 1 9 14 1669 56 2478 81 1552 45 10 34 11 2692 59 2857 64 2097 38 27	0
137 19 46 57 1085 56 31 285 984 45 29 5 196 785 146 993 216 830 145 6	0
137 1 177 201 3674 380 213 187 427 255 4 5 11 887 442 1231 465 831 411 6	0
83 20 192 170 3418 223 3142 157 3401 233 10 34 11 32 407 40 325 23 377 27	0
42 1 61 263 261 229 213 187 262 227 29 47 281 277 144 278 176 115 69 3	0
21 1 65 63 136 73 50 28 138 75 10 221 206 1567 243 2145 257 1624 264 27	0
83 71 7 155 287 186 295 193 298 195 8 372 33 784 59 1285 305 686 38 3	1
2 250 61 110 109 104 107 101 93 88 10 18 22 332 39 330 37 23 129 16	0
2 1 9 13 23308 234 26359 299 23489 208 4 90 92 150 95 149 94 148 97 3	0
12 1 448 586 2594 73 1572 28 2597 75 4 5 11 1523 59 1821 64 1098 38 6	0
2 71 175 13 1621 431 1583 415 1667 432 10 372 33 954 30 72 51 2132 276 27	1
60 20 9 14 488 340 496 360 490 288 29 18 22 249 39 248 37 9095 457 3	1
12 1 9 13 5372 380 5172 392 5523 375 4 5 11 1473 442 1474 465 1323 411 6	0
2 20 192 170 790 119 747 123 724 112 10 18 22 1636 39 1586 37 643 38 366	0
12 1 65 63 136 73 50 28 138 75 10 5 11 1515 30 2019 52 1188 15 6	0
12 1 7 14 5219 301 6583 348 5022 274 8 90 92 150 95 149 94 148 97 3	0
12 20 43 225 25 154 31 203 24 188 4 18 22 236 224 237 231 23 402 3	1
12 1 65 63 136 73 50 28 138 75 344 34 36 965 30 1140 52 783 15 258	0
2 124 46 504 25 242 238 28 24 240 67 5 161 891 70 1135 127 1063 121 6	0
2 20 7 125 3750 84 6389 164 3806 77 8 18 22 236 224 237 231 1643 15 3	0
21 20 9 14 817 169 1099 244 814 179 4 5 66 14880 222 19261 309 10584 126 6	0
2 124 46 57 5975 84 31 285 5259 77 10 47 359 434 418 435 420 428 400 16	0
426 41 7 225 4663 154 5211 203 5119 188 8 18 266 253 252 103 102 806 38 3	1
2 1 448 201 1050 78 940 68 607 288 4 35 87 7925 245 23830 166 5938 162 58	1
60 20 9 13 25 272 31 285 24 275 4 18 22 249 39 248 37 2343 162 3	0
2 41 194 201 7096 54 1324 62 6855 49 29 446 251 393 265 401 279 419 307 85	0
218 1 7 14 25 171 31 214 24 173 8 18 266 253 252 103 102 2126 580 3	1
2 1 7 14 10129 169 14840 244 10498 179 8 79 22 249 39 316 260 115 69 3	0
21 1 7 14 2115 56 3243 81 1846 45 8 391 202 25102 70 27740 127 13386 26 3	1
12 1 7 14 25 234 31 299 24 208 8 90 92 369 95 367 94 368 97 3	0
2 10712 46 13 624 431 601 415 634 432 4 5 3391 3395 290 3518 343 2011 276 6	1
141 135 7 91 538 82 536 80 738 232 8 151 66 1480 222 1745 309 1007 126 3	1
2 19 7 105 4300 306 4875 271 4722 304 8 35 86 1102 133 1632 228 681 15 58	0
459 19 99 308 477 291 474 296 475 289 4 5 196 1869 133 3283 228 3260 205 6	1
21 1 9 13 25 272 31 285 24 275 10 34 11 9256 59 11680 64 6774 38 27	0
156 19 185 14 11560 171 13446 214 11330 173 44 18 22 7966 39 7667 37 18756 145 16	1
2 19 7 105 1957 113 2171 128 2299 134 8 55 33 2823 30 72 51 2137 15 3	1
12 1 9 14 14808 242 15079 230 14610 240 344 34 11 32 30 40 52 23 15 85	0
21 1 9 14 5079 54 5665 62 5036 49 10 34 66 3095 48 4411 74 2383 26 27	0
137 120 175 191 2964 306 2076 271 3030 304 29 372 672 1175 687 581 429 1008 557 27	1
2 71 7 155 4101 168 4163 118 4220 198 8 18 22 220 39 215 37 1180 15 16	1
60 20 9 14 6020 54 6608 62 5435 49 4 5 66 3790 48 5478 74 2625 26 6	0
21 1 43 53 11999 190 11712 199 12007 197 10 34 11 2235 423 2444 387 1539 402 27	0
21 1 65 63 136 73 50 28 138 75 67 34 36 545 259 613 311 452 172 27	0
137 1 354 155 287 186 295 193 298 195 67 47 117 108 98 100 96 114 106 3	0
2 71 61 110 109 104 107 101 93 88 10 18 22 249 39 248 37 1316 26 3	0
137 19 185 57 1541 54 50 28 1332 49 44 18 266 253 252 103 102 806 38 16	0
397 1 99 184 153 152 140 139 183 182 4 18 22 440 39 438 37 903 321 16	1
12 1 448 586 761 73 567 28 762 75 4 5 11 2027 59 1724 64 1262 38 6	0
2 41 61 110 109 104 107 101 93 88 180 55 33 8184 222 8405 305 8500 162 3	0
2 20 43 53 3102 78 2939 68 3111 76 10 221 161 25898 256 17733 166 26045 217 27	0
2 1 9 13 1024 380 995 392 1023 375 10 35 11 1056 146 1277 216 996 145 16	0
2 1 192 170 25 119 31 123 24 112 44 79 661 1424 552 316 260 115 69 16	0
83 19 520 191 535 443 526 436 533 441 4 5 196 4740 70 7786 127 5275 121 6	1
12 1 9 13 3099 313 3936 437 3139 284 344 34 11 2078 30 2956 52 1384 15 627	0
60 17 7 13 11799 54 13554 62 11214 49 8 90 92 150 95 149 94 148 97 3	0
2 17 9 13 25 554 31 566 24 549 4 90 92 1803 341 1779 356 1777 361 3	0
21 20 7 125 6775 84 12430 164 6168 77 8 90 92 150 95 149 94 148 97 3	0
12 1 65 63 136 73 50 28 138 75 4 5 11 799 59 910 64 682 38 6	0
42 466 61 263 261 229 213 187 262 227 29 47 281 277 144 278 176 115 69 3	0
21 20 9 14 17035 272 16655 285 17028 275 4 90 92 369 95 367 94 368 97 3	0
2 19 7 105 1504 158 1714 200 1664 181 8 55 33 1518 30 72 51 1132 15 3	1
147 71 7 155 16586 384 24029 408 18077 386 8 90 92 150 95 149 94 148 97 3	0
83 20 9 14 8819 54 9727 62 8235 49 10 5 66 32 48 40 74 23 26 6	0
2 41 424 596 6521 484 315 118 1332 49 67 235 86 1463 146 103 102 1239 15 3	0
